1	1
0.125272	0.429603
0.120927	0.429603
0.117668	0.425993
0.115134	0.422383
0.113686	0.422383
0.112238	0.422383
0.111513	0.422383
0.110789	0.422383
0.109703	0.422383
0.106445	0.422383
0.104996	0.422383
0.104272	0.422383
0.102824	0.422383
0.102462	0.422383
0.098841	0.418773
0.097031	0.418773
0.095221	0.418773
0.094859	0.418773
0.090152	0.418773
0.08798	0.411552
0.086169	0.411552
0.082187	0.411552
0.078204	0.407942
0.065894	0.371841
0.054308	0.357401
0.054308	0.353791
0.043085	0.3213
0.039464	0.3213
0.036206	0.314079
0.036206	0.310469
0.035844	0.306859
0.035844	0.303249
0.034395	0.299639
0.034033	0.288809
0.031861	0.281588
0.030775	0.281588
0.030775	0.277978
0.030775	0.270758
0.030051	0.263538
0.028965	0.256318
0.027154	0.227437
0.026792	0.212996
0.026792	0.194946
0.026792	0.176895
0.02643	0.151625
0.025344	0.126354
0.024982	0.101083
0.024258	0.093863
0.023896	0.075812
0.023534	0.064982
0	0
